Date,Demand_Avg_MW,Demand_Min_MW,Demand_Max_MW,Demand_Std_MW,Wind_Avg_MW,Solar_Avg_MW,Price_Avg_kWh,Temperature_Avg_C,Rainfall_Total_mm,Year,Month,DayOfWeek,IsWeekend
2016-12-19,38000.375,25112.0,47079.0,7920.400123207295,532.0,110.20833333333333,0.1358943023184646,6.8,499.20000000000005,2016,12,0,0
2016-12-20,36541.5,26217.0,45749.0,6440.658569471806,1758.4375,363.875,0.1358943023184646,6.8,499.20000000000005,2016,12,1,0
2016-12-21,35886.0,23944.0,45925.0,7243.57217036139,2144.8958333333335,143.20833333333334,0.1358943023184646,6.8,499.20000000000005,2016,12,2,0
2016-12-22,34880.854166666664,24237.0,44596.0,6421.198380197783,2174.6458333333335,577.75,0.1358943023184646,6.8,499.20000000000005,2016,12,3,0
2016-12-23,32822.479166666664,23717.0,40352.0,5324.755065746691,3040.5416666666665,115.79166666666667,0.1358943023184646,6.8,499.20000000000005,2016,12,4,0
2016-12-24,29360.770833333332,20633.0,38166.0,5363.734314582435,3200.3541666666665,230.41666666666666,0.1358943023184646,6.8,499.20000000000005,2016,12,5,1
2016-12-25,25531.375,18425.0,32027.0,4154.87026002733,3515.8125,238.64583333333334,0.1358943023184646,6.8,499.20000000000005,2016,12,6,1
2016-12-26,26390.604166666668,18545.0,34504.0,4910.563194027287,2998.5208333333335,602.0208333333334,0.1358943023184646,6.8,499.20000000000005,2016,12,0,0
2016-12-27,31655.729166666668,22950.0,41708.0,5866.701014831855,1057.5625,518.7083333333334,0.1358943023184646,6.8,499.20000000000005,2016,12,1,0
2016-12-28,33988.25,24452.0,44237.0,6147.149353172797,1171.9583333333333,617.5208333333334,0.1358943023184646,6.8,499.20000000000005,2016,12,2,0
2016-12-29,34086.020833333336,25060.0,44260.0,5914.453891048943,1409.1875,695.6041666666666,0.1358943023184646,6.8,499.20000000000005,2016,12,3,0
2016-12-30,33470.354166666664,24250.0,43039.0,5924.85062380904,1814.6666666666667,302.25,0.1358943023184646,6.8,499.20000000000005,2016,12,4,0
2016-12-31,30629.666666666668,22405.0,40007.0,5413.926008239773,2088.5208333333335,183.1875,0.1358943023184646,6.8,499.20000000000005,2016,12,5,1
2017-01-01,29423.4375,21703.0,38115.0,5247.140193360241,2079.0625,112.875,0.1358943023184646,6.8,499.20000000000005,2017,1,6,1
2017-01-02,32316.1875,23345.0,44898.0,6565.01186872013,1393.2083333333333,784.5416666666666,0.1358943023184646,6.8,499.20000000000005,2017,1,0,0
2017-01-03,36370.770833333336,24735.0,46763.0,7401.421574896539,2260.75,394.1666666666667,0.1358943023184646,6.8,499.20000000000005,2017,1,1,0
2017-01-04,37804.8125,25591.0,48177.0,7710.932969619698,1484.2708333333333,340.8541666666667,0.1358943023184646,6.8,499.20000000000005,2017,1,2,0
2017-01-05,39645.770833333336,28497.0,49334.0,7155.683383929595,854.4583333333334,781.3541666666666,0.1358943023184646,6.8,499.20000000000005,2017,1,3,0
2017-01-06,38876.270833333336,27596.0,48075.0,7131.4877017339295,1504.5416666666667,164.72916666666666,0.1358943023184646,6.8,499.20000000000005,2017,1,4,0
2017-01-07,34944.541666666664,26209.0,44341.0,5725.8553089912775,493.7083333333333,134.95833333333334,0.1358943023184646,6.8,499.20000000000005,2017,1,5,1
2017-01-08,33201.979166666664,24283.0,44449.0,6358.93750154009,730.9375,204.02083333333334,0.1358943023184646,6.8,499.20000000000005,2017,1,6,1
2017-01-09,35849.0625,22627.0,47188.0,8085.361820102308,2531.375,135.22916666666666,0.1358943023184646,6.8,499.20000000000005,2017,1,0,0
2017-01-10,36700.645833333336,24585.0,47591.0,7708.994714630114,2354.2916666666665,271.75,0.1358943023184646,6.8,499.20000000000005,2017,1,1,0
2017-01-11,35229.125,23894.0,46188.0,6941.629466027199,3540.8958333333335,523.3333333333334,0.1358943023184646,6.8,499.20000000000005,2017,1,2,0
2017-01-12,38463.125,25434.0,48552.0,8285.515347869874,2314.2083333333335,109.95833333333333,0.1358943023184646,6.8,499.20000000000005,2017,1,3,0
2017-01-13,37698.270833333336,26111.0,47652.0,7037.590967597955,3003.0208333333335,489.5416666666667,0.1358943023184646,6.8,499.20000000000005,2017,1,4,0
2017-01-14,35208.083333333336,26119.0,45512.0,5835.906397661767,1622.5625,516.6041666666666,0.1358943023184646,6.8,499.20000000000005,2017,1,5,1
2017-01-15,34155.666666666664,24381.0,45107.0,6738.885479331585,1380.5833333333333,144.35416666666666,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,6,1
2017-01-16,38814.104166666664,25986.0,48401.0,7987.354562294832,593.7916666666666,153.29166666666666,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,0,0
2017-01-17,39147.166666666664,27681.0,48249.0,7154.746397614974,559.2291666666666,409.5625,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,1,0
2017-01-18,39332.375,27848.0,48681.0,7154.402125354471,663.6666666666666,522.4583333333334,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,2,0
2017-01-19,39538.979166666664,28270.0,48386.0,7006.541464761993,499.0208333333333,544.3541666666666,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,3,0
2017-01-20,38834.958333333336,28749.0,47922.0,6338.70571042175,603.875,941.4791666666666,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,4,0
2017-01-21,36178.520833333336,27189.0,46378.0,5767.793372038863,700.5,539.3333333333334,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,5,1
2017-01-22,35923.4375,27096.0,47246.0,6221.787917442034,423.1666666666667,589.2708333333334,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,6,1
2017-01-23,40302.75,28386.0,49584.0,7668.760230186175,621.6458333333334,471.4791666666667,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,0,0
2017-01-24,38834.291666666664,27869.0,48007.0,6965.973753801578,1504.6875,718.875,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,1,0
2017-01-25,38657.666666666664,27223.0,48978.0,7157.035292940588,2020.1458333333333,571.6041666666666,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,2,0
2017-01-26,40509.229166666664,27591.0,49883.0,7986.252350504571,2090.4791666666665,171.60416666666666,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,3,0
2017-01-27,40244.291666666664,29492.0,48982.0,6826.623385634417,1649.6458333333333,357.9791666666667,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,4,0
2017-01-28,34918.291666666664,27042.0,44484.0,4954.077323365732,1132.4375,578.5208333333334,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,5,1
2017-01-29,34823.791666666664,25801.0,45759.0,6367.181446503236,915.8541666666666,331.6458333333333,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,6,1
2017-01-30,38450.354166666664,26911.0,48249.0,7438.320585133204,1194.3541666666667,194.70833333333334,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,0,0
2017-01-31,38164.75,25511.0,48159.0,7734.410919817728,1838.9583333333333,119.08333333333333,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,1,1,0
2017-02-01,37091.145833333336,27051.0,46152.0,6422.33003713915,1533.125,282.4375,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,2,0
2017-02-02,34875.3125,24114.0,44301.0,6573.985284231113,3015.3541666666665,237.79166666666666,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,3,0
2017-02-03,34808.645833333336,23943.0,44144.0,6579.399864275221,2546.5625,528.1041666666666,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,4,0
2017-02-04,32792.541666666664,24764.0,42965.0,5146.039662788551,1533.6458333333333,855.0833333333334,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,5,1
2017-02-05,34088.229166666664,25547.0,44933.0,6002.495531521843,621.1041666666666,425.1041666666667,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,6,1
2017-02-06,38282.895833333336,27226.0,47780.0,7067.125679644958,1597.5416666666667,492.8125,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,0,0
2017-02-07,37776.666666666664,26562.0,48072.0,6958.7414652465595,1025.25,809.2083333333334,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,1,0
2017-02-08,39153.541666666664,27591.0,48665.0,7210.336392419149,974.7083333333334,275.6875,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,2,0
2017-02-09,40145.083333333336,28240.0,48771.0,7382.259026431772,1292.0208333333333,189.97916666666666,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,3,0
2017-02-10,40176.166666666664,29043.0,48132.0,7040.0841971915415,961.5625,279.0416666666667,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,4,0
2017-02-11,36046.708333333336,26901.0,44669.0,5948.9646299536635,1896.4583333333333,130.16666666666666,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,5,1
2017-02-12,33954.458333333336,24775.0,43973.0,6399.735240395741,2717.4375,149.27083333333334,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,6,1
2017-02-13,35834.041666666664,25168.0,46704.0,6721.205777582617,2774.0208333333335,1110.9166666666667,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,0,0
2017-02-14,37675.354166666664,26541.0,47657.0,6948.772414130896,1728.75,617.8333333333334,0.1358943023184646,4.1499999999999995,2889.6000000000004,2017,2,1,0
2017-02-15,37184.458333333336,27119.0,46306.0,6314.621563291709,1211.5833333333333,409.5,0.1358943023184646,7.2,1833.6000000000001,2017,2,2,0
2017-02-16,35056.6875,25201.0,45137.0,6000.777996213526,1843.5833333333333,809.0833333333334,0.1358943023184646,7.2,1833.6000000000001,2017,2,3,0
2017-02-17,35693.729166666664,26689.0,44242.0,5667.039993399618,770.5208333333334,712.125,0.1358943023184646,7.2,1833.6000000000001,2017,2,4,0
2017-02-18,30811.416666666668,23664.0,39900.0,4504.389177818479,1688.1875,696.4791666666666,0.1358943023184646,7.2,1833.6000000000001,2017,2,5,1
2017-02-19,30195.104166666668,22096.0,40417.0,5574.058925398263,1621.1041666666667,531.1458333333334,0.1358943023184646,7.2,1833.6000000000001,2017,2,6,1
2017-02-20,32513.0,21844.0,42956.0,6386.656975221772,2619.8541666666665,676.4166666666666,0.1358943023184646,7.2,1833.6000000000001,2017,2,0,0
2017-02-21,33615.375,23845.0,42345.0,6185.649303281871,2482.75,430.0416666666667,0.1358943023184646,7.2,1833.6000000000001,2017,2,1,0
2017-02-22,33264.333333333336,21768.0,44148.0,6957.969492674779,2834.9166666666665,503.0416666666667,0.1358943023184646,7.2,1833.6000000000001,2017,2,2,0
2017-02-23,34225.291666666664,22870.0,44182.0,6416.699330348844,2752.1666666666665,697.9791666666666,0.1358943023184646,7.2,1833.6000000000001,2017,2,3,0
2017-02-24,34689.583333333336,25875.0,44101.0,5480.507069385884,1391.2708333333333,1245.6666666666667,0.1358943023184646,7.2,1833.6000000000001,2017,2,4,0
2017-02-25,30650.6875,22032.0,39718.0,5289.231429331855,2762.7916666666665,249.70833333333334,0.1358943023184646,7.2,1833.6000000000001,2017,2,5,1
2017-02-26,29287.979166666668,21823.0,38268.0,4922.4274952877895,2822.6875,487.2708333333333,0.1358943023184646,7.2,1833.6000000000001,2017,2,6,1
2017-02-27,35688.645833333336,23387.0,46518.0,7601.087079279566,1541.125,532.1041666666666,0.1358943023184646,7.2,1833.6000000000001,2017,2,0,0
2017-02-28,36335.5625,26361.0,46488.0,6205.8721022272175,1530.2291666666667,951.4583333333334,0.1358943023184646,7.2,1833.6000000000001,2017,2,1,0
2017-03-01,36434.791666666664,26430.0,46841.0,6385.658618985744,1213.0208333333333,809.4791666666666,0.1358943023184646,7.2,1833.6000000000001,2017,3,2,0
2017-03-02,34067.9375,24940.0,45373.0,5809.915905225983,2319.5625,1418.0,0.1358943023184646,7.2,1833.6000000000001,2017,3,3,0
2017-03-03,36343.833333333336,26074.0,44613.0,6442.81029713142,1230.6041666666667,338.2291666666667,0.1358943023184646,7.2,1833.6000000000001,2017,3,4,0
2017-03-04,31065.145833333332,24200.0,39937.0,4266.596241609749,1446.625,1056.875,0.1358943023184646,7.2,1833.6000000000001,2017,3,5,1
2017-03-05,31019.395833333332,22903.0,41379.0,5536.417859259061,1459.8333333333333,802.0208333333334,0.1358943023184646,7.2,1833.6000000000001,2017,3,6,1
2017-03-06,35299.25,25511.0,46032.0,6263.855812380892,874.7708333333334,1222.0416666666667,0.1358943023184646,7.2,1833.6000000000001,2017,3,0,0
2017-03-07,35264.666666666664,26294.0,45802.0,5891.737240942778,1019.9166666666666,1363.9166666666667,0.1358943023184646,7.2,1833.6000000000001,2017,3,1,0
2017-03-08,34049.541666666664,23971.0,44207.0,6117.802431753709,2134.8125,753.4583333333334,0.1358943023184646,7.2,1833.6000000000001,2017,3,2,0
2017-03-09,32511.916666666668,23695.0,44219.0,5725.905175429834,1608.5625,1734.6875,0.1358943023184646,7.2,1833.6000000000001,2017,3,3,0
2017-03-10,34355.416666666664,24927.0,42661.0,5649.744015414885,1014.3958333333334,590.8333333333334,0.1358943023184646,7.2,1833.6000000000001,2017,3,4,0
2017-03-11,30439.791666666668,23006.0,39045.0,4572.374809929981,718.3541666666666,711.0,0.1358943023184646,7.2,1833.6000000000001,2017,3,5,1
2017-03-12,29625.708333333332,22306.0,38885.0,4862.356315038745,831.3125,697.6458333333334,0.1358943023184646,7.2,1833.6000000000001,2017,3,6,1
2017-03-13,32181.041666666668,22908.0,43587.0,5928.921196256399,1402.7291666666667,1588.9166666666667,0.1358943023184646,7.2,1833.6000000000001,2017,3,0,0
2017-03-14,32062.708333333332,22362.0,42458.0,5814.127493344573,2231.8125,935.1875,0.1358943023184646,7.2,1833.6000000000001,2017,3,1,0
2017-03-15,32246.729166666668,24052.0,42590.0,5312.131950663394,1131.5833333333333,1714.2083333333333,0.1358943023184646,10.35,1238.4,2017,3,2,0
2017-03-16,32453.0625,22972.0,42165.0,5690.256085200346,2169.9375,842.1458333333334,0.1358943023184646,10.35,1238.4,2017,3,3,0
2017-03-17,31686.020833333332,22730.0,40162.0,5338.484363321588,2729.6875,840.2291666666666,0.1358943023184646,10.35,1238.4,2017,3,4,0
2017-03-18,28879.145833333332,21012.0,37370.0,4870.081885761761,2089.8125,600.2083333333334,0.1358943023184646,10.35,1238.4,2017,3,5,1
2017-03-19,27020.729166666668,18877.0,37163.0,5380.278588609157,2781.0208333333335,807.7083333333334,0.1358943023184646,10.35,1238.4,2017,3,6,1
2017-03-20,31861.354166666668,21035.0,42199.0,6416.1469663010175,2696.1666666666665,703.0416666666666,0.1358943023184646,10.35,1238.4,2017,3,0,0
2017-03-21,31894.604166666668,22796.0,44144.0,6092.809793552378,2448.6041666666665,1821.75,0.1358943023184646,10.35,1238.4,2017,3,1,0
2017-03-22,34987.875,24877.0,44481.0,6064.019920899323,1654.2291666666667,772.6041666666666,0.1358943023184646,10.35,1238.4,2017,3,2,0
2017-03-23,33539.229166666664,25080.0,42630.0,5124.900083051262,1868.4166666666667,1247.7083333333333,0.1358943023184646,10.35,1238.4,2017,3,3,0
2017-03-24,32851.0,24665.0,40954.0,4836.3733335296365,1232.75,1571.1458333333333,0.1358943023184646,10.35,1238.4,2017,3,4,0
2017-03-25,28053.333333333332,24074.0,36821.0,3573.057534079738,958.0833333333334,2326.6666666666665,0.1358943023184646,10.35,1238.4,2017,3,5,1
2017-03-26,26612.541666666668,22917.0,35263.0,3310.342715878841,1039.9375,2165.4583333333335,0.1358943023184646,10.35,1238.4,2017,3,6,1
2017-03-27,32525.75,23324.0,39865.0,5596.496219615466,608.5833333333334,1601.1666666666667,0.1358943023184646,10.35,1238.4,2017,3,0,0
2017-03-28,33071.416666666664,24754.0,39717.0,5310.899153881105,860.0833333333334,1322.3333333333333,0.1358943023184646,10.35,1238.4,2017,3,1,0
2017-03-29,32685.833333333332,23758.0,38553.0,5692.686107679516,1529.7291666666667,541.1458333333334,0.1358943023184646,10.35,1238.4,2017,3,2,0
2017-03-30,30257.645833333332,22200.0,37106.0,5025.876959528824,1858.2083333333333,1430.4375,0.1358943023184646,10.35,1238.4,2017,3,3,0
2017-03-31,29110.854166666668,21895.0,35451.0,4409.853825867041,2079.8541666666665,1365.2291666666667,0.1358943023184646,10.35,1238.4,2017,3,4,0
2017-04-01,27515.5,22297.0,33606.0,3370.9063305529144,931.1041666666666,1418.8958333333333,0.1358943023184646,10.35,1238.4,2017,4,5,1
2017-04-02,26508.270833333332,21489.0,34777.0,3587.082449506388,590.7708333333334,1901.8125,0.1358943023184646,10.35,1238.4,2017,4,6,1
2017-04-03,29534.770833333332,22264.0,36680.0,4640.799560785461,1815.5625,1992.6041666666667,0.1358943023184646,10.35,1238.4,2017,4,0,0
2017-04-04,31098.083333333332,22799.0,37464.0,5118.360516404301,1571.2083333333333,1125.8541666666667,0.1358943023184646,10.35,1238.4,2017,4,1,0
2017-04-05,30223.8125,22630.0,37928.0,4680.560985000463,1541.6875,1885.0,0.1358943023184646,10.35,1238.4,2017,4,2,0
2017-04-06,30402.020833333332,24024.0,37111.0,4061.7675980825575,914.7708333333334,2084.7916666666665,0.1358943023184646,10.35,1238.4,2017,4,3,0
2017-04-07,30109.3125,23065.0,35958.0,4286.895162504971,564.2083333333334,1944.7916666666667,0.1358943023184646,10.35,1238.4,2017,4,4,0
2017-04-08,25760.25,21980.0,31594.0,2854.8563886822762,732.0,2512.0625,0.1358943023184646,10.35,1238.4,2017,4,5,1
2017-04-09,23603.6875,20302.0,30057.0,2844.235432965826,1705.0,2342.2291666666665,0.1358943023184646,10.35,1238.4,2017,4,6,1
2017-04-10,28691.3125,19819.0,36389.0,5319.428365370525,1619.1041666666667,1763.8333333333333,0.1358943023184646,10.35,1238.4,2017,4,0,0
2017-04-11,28400.375,22274.0,34639.0,3873.007455453707,2075.25,2015.1666666666667,0.1358943023184646,10.35,1238.4,2017,4,1,0
2017-04-12,28640.625,20776.0,34652.0,4722.9098928926205,2706.75,1489.1041666666667,0.1358943023184646,10.35,1238.4,2017,4,2,0
2017-04-13,30014.4375,22303.0,35541.0,4671.230804622396,1447.1666666666667,1407.25,0.1358943023184646,10.35,1238.4,2017,4,3,0
2017-04-14,27447.708333333332,22085.0,32384.0,3371.0931174824555,1462.0208333333333,981.9791666666666,0.1358943023184646,10.35,1238.4,2017,4,4,0
2017-04-15,24126.25,19862.0,30536.0,3101.042902816142,2294.6458333333335,1962.7291666666667,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,5,1
2017-04-16,25276.0625,20262.0,30857.0,3340.725239176403,964.7291666666666,1360.25,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,6,1
2017-04-17,27024.375,21166.0,33584.0,3906.511332705076,680.2083333333334,1416.5833333333333,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,0,0
2017-04-18,29554.708333333332,21965.0,36767.0,4755.326853917474,781.25,2434.1875,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,1,0
2017-04-19,30432.145833333332,23620.0,36772.0,4293.3097136625365,635.0625,2107.3958333333335,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,2,0
2017-04-20,30869.979166666668,23046.0,36183.0,4798.579663482805,1082.3333333333333,1281.125,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,3,0
2017-04-21,29885.354166666668,22291.0,34429.0,4434.539043854687,1533.5208333333333,1038.5416666666667,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,4,0
2017-04-22,26371.375,21973.0,31633.0,2969.1451210744153,716.3958333333334,2091.0625,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,5,1
2017-04-23,25430.625,21440.0,31448.0,2805.4680015011427,985.6666666666666,2092.9375,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,6,1
2017-04-24,29843.291666666668,20629.0,35382.0,5539.487770921095,2202.1041666666665,1303.7708333333333,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,0,0
2017-04-25,30184.6875,22804.0,36522.0,4509.975233013329,2435.9166666666665,2145.4583333333335,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,1,0
2017-04-26,31755.9375,23861.0,37749.0,4825.717251975153,1371.0,2034.25,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,2,0
2017-04-27,32307.625,24642.0,37585.0,4702.6127306722665,1577.375,1456.0,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,3,0
2017-04-28,31658.5625,24471.0,36368.0,4392.04054696942,497.4583333333333,1408.8958333333333,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,4,0
2017-04-29,26913.895833333332,22749.0,30809.0,2651.2084056511003,1371.6041666666667,1535.375,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,5,1
2017-04-30,24062.666666666668,18717.0,30212.0,3479.1552003038623,2747.8541666666665,1510.125,0.1358943023184646,10.850000000000001,220.79999999999998,2017,4,6,1
2017-05-01,26480.5,20832.0,32576.0,3770.667642220019,1653.125,1526.8958333333333,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,0,0
2017-05-02,30069.9375,22542.0,35495.0,4697.198469736589,891.9583333333334,1848.5208333333333,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,1,0
2017-05-03,29926.833333333332,22035.0,35502.0,4686.697377904483,1837.9375,1522.0,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,2,0
2017-05-04,28602.1875,22207.0,33737.0,3971.138052521069,2150.1041666666665,2036.2708333333333,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,3,0
2017-05-05,27466.0,21451.0,32080.0,3642.8495568190865,2154.2916666666665,2332.6666666666665,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,4,0
2017-05-06,26544.270833333332,20414.0,31592.0,3668.8949448816347,1575.5625,1274.4791666666667,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,5,1
2017-05-07,25162.270833333332,20604.0,30656.0,2891.9498740512145,1142.4583333333333,2054.75,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,6,1
2017-05-08,29161.1875,20314.0,35158.0,5310.006149198068,1720.2083333333333,1911.9166666666667,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,0,0
2017-05-09,30757.75,23145.0,35897.0,4633.2667557337145,460.0625,1932.0,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,1,0
2017-05-10,29139.25,23314.0,34243.0,3777.9372200048374,440.8958333333333,2903.2083333333335,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,2,0
2017-05-11,29156.916666666668,22553.0,33815.0,3995.3871797752067,1045.9583333333333,2038.6875,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,3,0
2017-05-12,29943.083333333332,22113.0,34919.0,4724.888857561842,1114.2083333333333,1229.6875,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,4,0
2017-05-13,24815.333333333332,19721.0,28641.0,2885.4534311865286,1583.6041666666667,1644.6458333333333,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,5,1
2017-05-14,23397.291666666668,18635.0,30014.0,3412.9791376408393,1410.5416666666667,2483.2916666666665,0.1358943023184646,10.850000000000001,220.79999999999998,2017,5,6,1
2017-05-15,29094.708333333332,19380.0,35362.0,5882.141008960153,2313.1875,697.4375,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,0,0
2017-05-16,28865.25,19917.0,34802.0,5233.86550327604,2138.9791666666665,1218.9166666666667,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,1,0
2017-05-17,31366.1875,22351.0,36973.0,5542.369343775198,598.5,722.9791666666666,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,2,0
2017-05-18,29657.354166666668,22144.0,35729.0,4574.264993810402,461.6458333333333,1917.0416666666667,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,3,0
2017-05-19,29543.145833333332,21820.0,34001.0,4525.306793359408,601.25,1559.5833333333333,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,4,0
2017-05-20,25413.6875,20574.0,29198.0,2602.5870202816086,1019.0833333333334,1826.8958333333333,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,5,1
2017-05-21,23734.458333333332,18843.0,29190.0,3140.862267827258,1215.6666666666667,2407.1875,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,6,1
2017-05-22,27475.104166666668,19880.0,32997.0,4582.187999336,1425.0625,2519.3958333333335,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,0,0
2017-05-23,29059.645833333332,21213.0,33804.0,4669.894419917196,1002.4583333333334,1980.5625,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,1,0
2017-05-24,28485.5625,20733.0,33590.0,4445.476548210722,672.5416666666666,2467.3958333333335,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,2,0
2017-05-25,28145.145833333332,21243.0,32900.0,3917.4417672196128,673.5416666666666,2855.4166666666665,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,3,0
2017-05-26,26332.541666666668,20471.0,30662.0,3193.7331118483144,1621.4375,3115.8125,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,4,0
2017-05-27,23917.541666666668,18912.0,27718.0,2748.853609859887,1570.8333333333333,1771.875,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,5,1
2017-05-28,22874.9375,17103.0,28248.0,3714.19086807898,1098.3125,1846.7708333333333,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,6,1
2017-05-29,25884.354166666668,18653.0,31700.0,4483.069410569309,783.3958333333334,796.2291666666666,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,0,0
2017-05-30,27396.229166666668,19605.0,31706.0,4363.243651130568,1383.5625,1606.7291666666667,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,1,0
2017-05-31,27856.229166666668,20258.0,32648.0,4286.9339400018425,625.0,2208.9791666666665,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,5,2,0
2017-06-01,26713.166666666668,19903.0,31860.0,3843.0528552476276,1288.625,2525.625,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,6,3,0
2017-06-02,28225.8125,20272.0,32689.0,4559.39315510509,448.0833333333333,1492.4791666666667,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,6,4,0
2017-06-03,23393.104166666668,19421.0,26658.0,2162.2597049086457,781.4166666666666,2547.0,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,6,5,1
2017-06-04,22843.645833333332,17470.0,28022.0,3374.3679470546704,1044.0208333333333,2164.8958333333335,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,6,6,1
2017-06-05,27734.416666666668,18161.0,34881.0,5657.92553079808,1847.6458333333333,1060.9791666666667,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,6,0,0
2017-06-06,27425.25,19405.0,32547.0,4843.252329546703,2982.4583333333335,1277.0,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,6,1,0
2017-06-07,25984.354166666668,17667.0,33164.0,5042.107130823942,2917.9583333333335,2384.1875,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,6,2,0
2017-06-08,28045.354166666668,20168.0,32784.0,4520.39026977164,1855.9791666666667,1215.7083333333333,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,6,3,0
2017-06-09,26741.583333333332,19791.0,30601.0,3723.226105302453,1474.1041666666667,2237.375,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,6,4,0
2017-06-10,23394.625,18518.0,26839.0,2487.94511146439,2095.9583333333335,1785.0,0.1358943023184646,15.100000000000001,3110.3999999999996,2017,6,5,1
